event_id,rows,errors,positive,event_f1,full_f1_without_event,f1_gain_if_excluded,event_time,latitude,longitude
tan20260112t073830c93s4001|2026-01-12T07:38:30Z,32,16,16,0.0,0.7326675628961014,0.0011239387350274743,2026-01-12 07:38:30+00:00,36.23393461958604,61.42464829632255
tan20251026t185609c70s4001|2025-10-26T18:56:09Z,48,19,16,0.3448275862068966,0.7326218632823767,0.001078239121302782,2025-10-26 18:56:09+00:00,36.56092285201867,-108.11272700597222
tan20251204t070258c50s4001|2025-12-04T07:02:58Z,32,16,16,0.1111111111111111,0.7326162120630042,0.001072587901930322,2025-12-04 07:02:58+00:00,31.38595500808428,73.24543389055407
tan20260113t192446c55s4001|2026-01-13T19:24:46Z,48,26,16,0.5517241379310345,0.7325491708445816,0.0010055466835077187,2026-01-13 19:24:46+00:00,40.21942088951544,-109.98085476810299
tan20251121t155316c73s4001|2025-11-21T15:53:16Z,16,13,0,0.0,0.7324565613900356,0.0009129372289616855,2025-11-21 15:53:16+00:00,-16.437754457461807,-68.21206961323577
tan20251202t051739c02s4001|2025-12-02T05:17:39Z,48,14,16,0.2222222222222222,0.7324241260084517,0.0008805018473778681,2025-12-02 05:17:39+00:00,26.936544243524285,94.76248704772512
tan20250916t081222c80s4001|2025-09-16T08:12:22Z,112,39,48,0.6607142857142857,0.7323124636557472,0.0007688394946733235,2025-09-16 08:12:22+00:00,30.349437665203627,50.03509048231888
tan20260408t095123c44s4001|2026-04-08T09:51:23Z,16,10,0,0.0,0.7322456813819578,0.0007020572208839004,2026-04-08 09:51:23+00:00,29.883244107082703,31.16720034886154
av320250917t182057|2025-09-17T18:20:57Z,32,9,0,0.0,0.7321754150273486,0.0006317908662747396,2025-09-17 18:20:57+00:00,38.52255130081677,-121.18962461533783
tan20260330t062414c53s4001|2026-03-30T06:24:14Z,32,9,0,0.0,0.7321754150273486,0.0006317908662747396,2026-03-30 06:24:14+00:00,53.433393848205256,87.41225391217287
tan20260119t183533c73s4001|2026-01-19T18:35:33Z,416,127,208,0.7184035476718403,0.7321374887263253,0.0005938645652514563,2026-01-19 18:35:33+00:00,31.62952567256083,-101.90435476897201
tan20250814t095205c00s4001|2025-08-14T09:52:05Z,32,7,0,0.0,0.7320349227669577,0.0004912986058838165,2025-08-14 09:52:05+00:00,38.531661775724416,27.066857228580105
tan20260301t083450c18s4001|2026-03-01T08:34:50Z,32,14,16,0.5882352941176471,0.7320123124278569,0.000468688266783035,2026-03-01 08:34:50+00:00,29.15981042964048,47.91527156399869
tan20250919t170655c65s4001|2025-09-19T17:06:55Z,32,11,16,0.5217391304347826,0.732007302776977,0.0004636786159031292,2025-09-19 17:06:55+00:00,26.16435673125072,-81.65977804018121
tan20251212t110124c67s4001|2025-12-12T11:01:24Z,32,11,16,0.5217391304347826,0.732007302776977,0.0004636786159031292,2025-12-12 11:01:24+00:00,43.52197706263328,16.512877591349707
tan20260128t092801c55s4001|2026-01-28T09:28:01Z,32,11,16,0.5217391304347826,0.732007302776977,0.0004636786159031292,2026-01-28 09:28:01+00:00,44.8365935201322,39.87493124051253
tan20251107t062048c93s4001|2025-11-07T06:20:48Z,32,6,0,0.0,0.7319646968534151,0.0004210726923412622,2025-11-07 06:20:48+00:00,26.797669547065123,80.78623453282628
tan20250908t040956c76s4001|2025-09-08T04:09:56Z,22,6,0,0.0,0.7319646968534151,0.0004210726923412622,2025-09-08 04:09:56+00:00,35.61165109248989,112.6117030114276
tan20251110t181847c70s4001|2025-11-10T18:18:47Z,16,6,0,0.0,0.7319646968534151,0.0004210726923412622,2025-11-10 18:18:47+00:00,35.50619236329278,-98.1814382768546
tan20250921t092815c17s4001|2025-09-21T09:28:15Z,32,12,16,0.6,0.7319230769230769,0.0003794527620030186,2025-09-21 09:28:15+00:00,48.065080776685846,37.92158648687709
tan20251103t181705c30s4001|2025-11-03T18:17:05Z,13,5,0,0.0,0.7318944844124701,0.00035086025139619004,2025-11-03 18:17:05+00:00,35.403376066583974,-97.46087800642538
tan20251018t180351c20s4001|2025-10-18T18:03:51Z,32,10,16,0.5833333333333334,0.7318854507015183,0.0003418265404444565,2025-10-18 18:03:51+00:00,28.41142015751604,-98.23226588992286
tan20251107t184759c22s4001|2025-11-07T18:47:59Z,5,4,0,0.0,0.7318242854402456,0.00028066127917170114,2025-11-07 18:47:59+00:00,23.224358813274385,-106.3603035229394
tan20260123t081009c49s4001|2026-01-23T08:10:09Z,32,15,16,0.6808510638297872,0.7317730906289126,0.0002294664678387237,2026-01-23 08:10:09+00:00,29.425553109017105,52.70202873252663
tan20250806t072424c58s4001|2025-08-06T07:24:24Z,48,3,0,0.0,0.7317540999328666,0.00021047577179267307,2025-08-06 07:24:24+00:00,38.26605634764531,62.61111524074974
tan20251026t185747c96s4001|2025-10-26T18:57:47Z,16,3,0,0.0,0.7317540999328666,0.00021047577179267307,2025-10-26 18:57:47+00:00,29.251692959163805,-111.06107314937448
tan20251103t181812c90s4001|2025-11-03T18:18:12Z,16,3,0,0.0,0.7317540999328666,0.00021047577179267307,2025-11-03 18:18:12+00:00,33.135046719994705,-97.56463086272568
tan20260214t014051c11s4001|2026-02-14T01:40:51Z,16,3,0,0.0,0.7317540999328666,0.00021047577179267307,2026-02-14 01:40:51+00:00,-37.92705680183504,144.59490211675222
