id,plume_id,label,dx_anchor_px,dy_anchor_px,anchor_radius_sq,old_t0_path,new_t0_path,legacy_shape,new_gee_shape,grid_size,shift_y_to_apply_new_px,shift_x_to_apply_new_px,subpixel_shift_y_to_apply_new_px,subpixel_shift_x_to_apply_new_px,subpixel_shift_magnitude_px,subpixel_shift_magnitude_m,search_peak_correlation,before_valid_fraction,before_mae_dn,before_rmse_dn,before_mae_robust_z,before_rmse_robust_z,before_median_band_correlation,before_median_affine_nrmse,after_valid_fraction,after_mae_dn,after_rmse_dn,after_mae_robust_z,after_rmse_robust_z,after_median_band_correlation,after_median_affine_nrmse,mae_dn_ratio_after_before,rmse_robust_z_ratio_after_before
236074,tan20250518t074002c00s4001-F,1,1,-8,65,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236074/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236074/s2_0.tif,12x224x224,12x36x36,36,-1,2,-1.0090623402024028,1.9657562388815415,2.209616346137142,22.09616346137142,0.184286058877669,1.0,88.47534942626953,119.81805419921875,0.5064300298690796,0.6821829676628113,0.6929106757698245,0.7210234360991361,1.0,95.72405242919922,133.59429931640625,0.5606665015220642,0.781627893447876,0.5872124648430593,0.8094328391737876,1.0819290689433259,1.1457745656209615
236327,tan20250518t074002c00s4001-G,1,-3,4,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236327/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236327/s2_0.tif,12x224x224,12x36x36,36,-1,10,-1.1320394133698906,9.925854560699758,9.99020029797136,99.90200297971359,0.28003405458779074,1.0,127.234619140625,215.86143493652344,0.6486971974372864,1.0790568590164185,0.4402260111874289,0.8978869968286688,1.0,183.40330505371094,247.030517578125,0.9137184023857117,1.229635238647461,0.3236859036706836,0.9461645923225476,1.4414575710012223,1.1395462883840037
236341,tan20250518t074002c00s4001-H,1,-3,2,13,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236341/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236341/s2_0.tif,12x224x224,12x36x36,36,0,-1,-0.0952027501816192,-0.8804264768143013,0.8855587754168478,8.855587754168479,0.28875536463979984,1.0,108.12495422363281,175.22100830078125,0.5873979926109314,0.9305595755577087,0.5988073838854423,0.8008930746387264,1.0,105.97254180908203,174.35455322265625,0.5764068961143494,0.9229257106781006,0.6243766809427151,0.7811233963305407,0.9800932871601593,0.9917964791506949
236432,tan20250518t074002c00s4001-I,1,2,1,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236432/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236432/s2_0.tif,12x224x224,12x36x36,36,0,-3,-0.01393473561863699,-2.6326841349746424,2.6327210128313907,26.327210128313908,0.29955359929857284,1.0,124.05015563964844,184.35647583007812,0.639024019241333,0.9530566930770874,0.5868761178958284,0.8096767393494282,1.0,133.2357940673828,196.75376892089844,0.6943221688270569,1.0194344520568848,0.5531320224633207,0.8330936116221492,1.0740477783390905,1.0696472302875148
236546,tan20250518t074002c00s4001-K,1,-4,-3,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236546/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236546/s2_0.tif,12x224x224,12x36x36,36,-1,3,-0.6830388665966725,2.794779426008419,2.877035650339011,28.770356503390108,0.467160313593569,1.0,125.02974700927734,274.1986083984375,0.827614963054657,2.0271947383880615,0.4681352525860012,0.8836568255189573,1.0,115.35558319091797,192.7008056640625,0.7501140236854553,1.3068042993545532,0.7695123184475274,0.6386319689441725,0.9226251028273972,0.644636785311345
236650,tan20250518t074002c00s4001-L,1,2,0,4,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236650/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236650/s2_0.tif,12x224x224,12x36x36,36,17,-4,16.977619647998925,-3.9686828641067433,17.43530936312785,174.3530936312785,0.29451077214710725,1.0,101.61032104492188,172.0685577392578,1.1204644441604614,1.8702276945114136,0.4304494625219181,0.9026146798133695,1.0,145.88255310058594,206.41152954101562,1.6412063837051392,2.3585097789764404,0.26234435788270594,0.9649743198070666,1.4357060542707205,1.261081624391509
236258,tan20250518t074002c00s4001-M,1,3,-1,10,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236258/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236258/s2_0.tif,12x224x224,12x36x36,36,18,11,18.0,10.968752251242659,21.078745834350322,210.7874583435032,0.41346674357511193,1.0,83.29690551757812,121.07671356201172,0.8415629267692566,1.1906861066818237,0.5386585220057445,0.8425241816533143,1.0,108.16114807128906,137.72567749023438,1.1303828954696655,1.435508370399475,0.5655916181157687,0.8246854682345183,1.29850139569067,1.205614445607261
236750,tan20250518t074002c00s4001-N,1,1,9,82,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236750/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236750/s2_0.tif,12x224x224,12x36x36,36,-1,-3,-0.9997940380806725,-3.0252858216153253,3.1862112957317144,31.862112957317144,0.4406156283691714,1.0,114.20929718017578,240.46856689453125,0.8761820197105408,1.9928783178329468,0.5869114353090753,0.8096511391355173,1.0,95.35055541992188,197.1439971923828,0.7816784977912903,1.6007543802261353,0.7158250731258046,0.6982796464772816,0.8348755992211169,0.8032373908141032
236911,tan20250518t074002c00s4001-O,1,0,-4,16,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236911/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236911/s2_0.tif,12x224x224,12x36x36,36,-1,-3,-0.9775176514617463,-2.9238023556786374,3.0828819267028766,30.828819267028766,0.6433036144468094,1.0,227.4492645263672,450.4582824707031,1.3911062479019165,2.916471004486084,0.574086945828447,0.8187943445269796,1.0,143.12176513671875,253.69020080566406,0.9943894147872925,1.680436134338379,0.8914866414166337,0.4530469823050257,0.6292469902452785,0.5761881848828774
236383,tan20250518t074002c00s4001-P,1,-6,5,61,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236383/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236383/s2_0.tif,12x224x224,12x36x36,36,-1,2,-0.9396497684947116,1.9293205784906071,2.1459775353016854,21.459775353016855,0.3459552761536653,1.0,280.8567199707031,510.3434753417969,1.0147511959075928,1.8199576139450073,0.6306159483694785,0.776095049373505,1.0,197.23171997070312,334.8454284667969,0.7819650769233704,1.2687478065490723,0.8544118364527076,0.5195963950312896,0.7022503146489671,0.6971304149215254
236959,tan20250518t074002c00s4001-U,1,-4,1,17,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236959/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236959/s2_0.tif,12x224x224,12x36x36,36,0,-2,0.07405787262232155,-2.284861341087544,2.286061223260154,22.86061223260154,0.23793011068294054,1.0,117.5866470336914,173.3966522216797,0.3899092376232147,0.5693312883377075,0.9057027400451632,0.4239133716629889,1.0,147.38986206054688,236.269775390625,0.5257754921913147,0.7456398606300354,0.805806739161396,0.5921786040731949,1.2534574781974703,1.3096765905964889
237002,tan20250518t074002c00s4001-V,1,5,3,34,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00237002/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00237002/s2_0.tif,12x224x224,12x36x36,36,0,0,-0.4488974354060238,-0.08925990899602278,0.4576857424784866,4.5768574247848655,0.16567702219759528,1.0,131.63031005859375,183.787109375,0.7035108208656311,0.9701454639434814,0.6002234185944215,0.7998323872980049,1.0,131.63031005859375,183.787109375,0.7035108208656311,0.9701454639434814,0.6002234185944215,0.7998323872980049,1.0,1.0
237036,tan20250518t074002c00s4001-W,1,-2,-2,8,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00237036/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00237036/s2_0.tif,12x224x224,12x36x36,36,-1,-1,-1.0172855213500955,-1.456611224553936,1.7766783871722684,17.766783871722684,0.19629486819733877,1.0,148.32058715820312,197.64041137695312,0.8539273738861084,1.1293786764144897,0.4077901000215199,0.9130757002157261,1.0,124.57830810546875,175.82672119140625,0.7130322456359863,0.9959056377410889,0.5500885283182063,0.8351063471275438,0.8399259367318297,0.8818172846178164
236481,tan20250518t074002c00s4001-Y,1,-2,1,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236481/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236481/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-0.834398846635338,-1.9072535718413322,2.0817871222985076,20.817871222985076,0.20732063139691392,1.0,127.3768081665039,203.30947875976562,0.815848708152771,1.2709558010101318,0.39556324515321895,0.9184387399733603,1.0,120.69701385498047,184.435791015625,0.7355124354362488,1.1080889701843262,0.4927885745677481,0.8701490796268689,0.9475587871318634,0.8718548428699392
236515,tan20250518t074002c00s4001-Z,1,2,-4,20,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236515/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236515/s2_0.tif,12x224x224,12x36x36,36,0,-2,0.06719488794562475,-2.0579936962582357,2.059090383350051,20.590903833500512,0.39886010605392547,1.0,124.69570922851562,190.2859649658203,0.45196792483329773,0.6909269094467163,0.8433320688399055,0.5373928001622325,1.0,129.9468231201172,188.1717071533203,0.4592413306236267,0.6371200680732727,0.8645127822688813,0.5026108328455702,1.0421114240745721,0.9221236853887609
236605,tan20250518t141022c00s4001-B,1,1,-2,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236605/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236605/s2_0.tif,12x224x224,12x36x36,36,-1,1,-0.9583876534885225,0.5201462597636655,1.0904398314007824,10.904398314007825,0.44380447821692914,1.0,323.13519287109375,461.7600402832031,0.398773729801178,0.5457350015640259,0.8316955740056388,0.5552319084665713,1.0,273.65087890625,439.0836181640625,0.35952791571617126,0.5172096490859985,0.8542841897783432,0.5198062361060696,0.8468618861190269,0.9477303958949375
236725,tan20250519t035302c00s4001-D,1,0,-4,16,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236725/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236725/s2_0.tif,12x224x224,12x36x36,36,0,-1,0.11979573490369612,-1.0267649913690742,1.0337298320171724,10.337298320171724,0.27084739013026854,1.0,199.58642578125,294.6871032714844,0.7276700139045715,1.0719099044799805,0.49330380813924846,0.8698570876157276,1.0,181.18862915039062,267.58538818359375,0.6586630940437317,0.969999372959137,0.6214888355394029,0.783423019383447,0.9078204013181554,0.9049262152584702
236720,tan20250519t035302c00s4001-E,1,-1,3,10,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236720/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236720/s2_0.tif,12x224x224,12x36x36,36,-1,2,-0.8585908539857623,1.9435963996868506,2.124792982721773,21.24792982721773,0.3055807486828314,0.9999142661179699,247.0279541015625,384.4354248046875,0.844170331954956,1.32671320438385,0.7060740823960431,0.7081379739631154,0.999906629318394,224.89361572265625,354.3716735839844,0.7701396942138672,1.2090331315994263,0.7850002887948672,0.6194953967480107,0.9103974347380702,0.9112995390446298
237468,tan20250521t180850c76s4001-A,1,-2,0,4,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00237468/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00237468/s2_0.tif,12x224x224,12x36x36,36,-1,2,-0.8217384988235155,1.6167872619346788,1.8136303953129373,18.136303953129374,0.2535356987715194,1.0,416.0147399902344,634.10986328125,0.5134194493293762,0.7642586827278137,0.692702201728307,0.7212237237645168,1.0,444.1714172363281,636.2626953125,0.5498660802841187,0.7610905170440674,0.7138491389393676,0.7002995122342462,1.0676819221519764,0.9958545898720595
237572,tan20250521t180850c76s4001-B,1,0,-2,4,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00237572/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00237572/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.9675406202694716,-0.30755505852179993,1.0152462587440458,10.152462587440459,0.31694452184351835,1.0,269.8583984375,404.2801513671875,0.5637710690498352,0.8157909512519836,0.7463657432893391,0.6655360074737893,1.0,224.49755859375,362.1541748046875,0.47288599610328674,0.73358154296875,0.7958695354391779,0.6054681515652386,0.8319087339642101,0.8992273594637598
237658,tan20250521t180850c76s4001-C,1,1,-1,2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00237658/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00237658/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-0.929579931576425,-1.9779433387686818,2.185492782090353,21.85492782090353,0.3544302331302927,1.0,287.37890625,407.1029968261719,0.5705676674842834,0.7854061126708984,0.7342558271316486,0.6788728749355203,1.0,238.21302795410156,363.71160888671875,0.48683682084083557,0.7075106501579285,0.8046208219924472,0.5937889631983726,0.8289161896484932,0.9008214205921138
238067,tan20250521t180850c76s4001-D,1,6,0,36,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00238067/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00238067/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-0.9138666486583986,-2.0390302923746884,2.234456709079802,22.344567090798023,0.41855346891490214,1.0,259.6719055175781,452.8009033203125,0.6286903023719788,1.0835717916488647,0.6626068445665394,0.7489674021835491,1.0,170.26014709472656,322.3040466308594,0.4224015772342682,0.7596502304077148,0.8149639804621743,0.5795116138174009,0.6556741159786384,0.7010612829370166
238120,tan20250521t180850c76s4001-L,1,5,0,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00238120/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00238120/s2_0.tif,12x224x224,12x36x36,36,-1,-3,-0.9365286325501054,-2.771011558514896,2.9249941772607553,29.249941772607553,0.31378055625023504,1.0,277.13031005859375,403.41387939453125,0.6596492528915405,0.9546191096305847,0.6996113571247757,0.7145235818236017,1.0,210.92453002929688,328.4971618652344,0.5113180875778198,0.7638876438140869,0.7821246213918887,0.6231220399027741,0.7611023492331136,0.8002015003760962
238187,tan20250521t180850c76s4001-M,1,-4,-1,17,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00238187/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00238187/s2_0.tif,12x224x224,12x36x36,36,0,-1,0.02360060143890714,-1.000446643173421,1.0007249743187407,10.007249743187408,0.4688177919956546,1.0,207.824951171875,325.58624267578125,0.47734585404396057,0.7160848379135132,0.7747348949848727,0.6322862029910022,1.0,201.64051818847656,309.55889892578125,0.4643174111843109,0.6786187291145325,0.8026123422436019,0.5965009874914201,0.9702421054424606,0.9476792318237776
238252,tan20250522t143921c46s4001-F,1,-3,-4,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00238252/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00238252/s2_0.tif,12x224x224,12x36x36,36,0,-1,-0.1759411002832313,-0.625866135573987,0.6501259035196109,6.501259035196108,0.43209023753886494,0.9995713305898491,259.826904296875,439.7261657714844,0.6236847043037415,0.9527211785316467,0.7911652897921784,0.6116023906330478,0.9995590828924162,275.8630676269531,486.2354736328125,0.6421846151351929,0.9686411619186401,0.7766580789038794,0.6299223987709404,1.0617186406214323,1.0167100131137314
237736,tan20250525t060401c92s4001-B,1,-2,3,13,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00237736/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00237736/s2_0.tif,12x224x224,12x36x36,36,-16,-18,-16.230816427917087,-18.0,24.237149211834776,242.37149211834776,0.26838510648690267,1.0,228.71688842773438,351.37158203125,0.9488248229026794,1.2676678895950317,0.31973269862139586,0.9475077843650044,1.0,316.8874206542969,443.2507019042969,1.2898489236831665,1.569637656211853,-0.09060770753839319,0.9946500444709439,1.3855007508744634,1.2382088945341105
237723,tan20250525t060401c92s4001-C,1,0,7,49,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00237723/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00237723/s2_0.tif,12x224x224,12x36x36,36,-1,3,-1.067983285083912,3.423811206027247,3.5865124385308325,35.86512438530833,0.23535368997986025,1.0,252.11900329589844,401.1466064453125,0.9295594096183777,1.2830290794372559,0.2847742358580635,0.9585946143138173,1.0,216.6630096435547,354.9315490722656,0.815238893032074,1.1446157693862915,0.47016683609783333,0.8825775581974385,0.8593680238743012,0.8921198963692443
237769,tan20250525t060401c92s4001-D,1,5,0,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00237769/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00237769/s2_0.tif,12x224x224,12x36x36,36,-1,-7,-0.8651791858068122,-6.956306527268006,7.009902675848274,70.09902675848274,0.2797387896912201,1.0,200.63084411621094,309.00494384765625,1.1451247930526733,1.5669111013412476,0.2798144317184509,0.9600541046222761,1.0,185.13072204589844,311.284423828125,1.0872529745101929,1.4973260164260864,0.2910372802479574,0.9567117128507793,0.9227430750312031,0.9555909171518425
237995,tan20250525t060401c92s4001-E,1,2,4,20,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00237995/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00237995/s2_0.tif,12x224x224,12x36x36,36,-1,-7,-1.239799788014154,-7.369230772288844,7.472795038645766,74.72795038645766,0.31249666127378917,1.0,164.8146514892578,269.1452331542969,0.9493147730827332,1.3246207237243652,0.2881885579499905,0.9575736812729896,1.0,150.18824768066406,280.924072265625,0.8297176361083984,1.1594895124435425,0.48564811432765304,0.874154396574195,0.9112554395108067,0.8753369864118296
237824,tan20250525t060401c92s4001-F,1,-2,-5,29,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00237824/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00237824/s2_0.tif,12x224x224,12x36x36,36,0,-5,-0.08592838503401029,-5.140830584288243,5.141548675613988,51.415486756139885,0.21662665388471342,1.0,186.67092895507812,290.5101623535156,0.9244842529296875,1.2417536973953247,0.3713308786603223,0.9285006077291242,1.0,185.224853515625,283.2664489746094,0.9672552943229675,1.3234167098999023,0.2969863860184854,0.9548817133654196,0.9922533441733655,1.065764259591795
237825,tan20250525t060542c29s4001-B,1,1,-1,2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00237825/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00237825/s2_0.tif,12x224x224,12x36x36,36,0,-1,-0.07779752494784457,-1.2995466941412313,1.3018732907396993,13.018732907396993,0.19661908904744055,1.0,188.1680145263672,266.2249755859375,0.8190685510635376,1.1201533079147339,0.4507056559395582,0.8926726229162024,1.0,184.94219970703125,256.9324035644531,0.8025471568107605,1.07912278175354,0.4938565507648929,0.869543390100001,0.9828567313767138,0.9633706155476379
